date,title,
2019-01-01,11 highly rated sneakers for common types of workouts ??from running to weightlifting - Business Insider,
2019-01-01,"Profits double, tax payments fall at Nike, drawing the attention of EU regulators",
2019-01-01,The Nike Cortez Goes Swooshless,
2019-01-01,"Nike Air Max2 Light ""Blue Lagoon"": Release Date, Price & More Info",
2019-01-01,Converse by PAM Chuck 70 and Apparel,
2019-01-01,8 leading companies that use organic cotton to make clothes and sheets - Business Insider,
2019-01-01,"Nike Air Max 98 ""Year of the Pig"": Release Information",
2019-01-01,PHOTOS: Nike set to release Air Max 1 Golf ?òGrass??sneakers inspired by courses,
2019-02-01,Nike shares sell off after basketball star's shoe breaks live on TV,
2019-02-01,Nike (NKE) Stock Drops After Duke Basketball Star's Shoe Splits,
2019-02-01,Nike's stock falls after Duke star is hurt as his sneaker comes apart,
2019-02-01,Nike embraces esports with 'League of Legends' sponsorship deal,
2019-02-01,Nike to sponsor China's League of Legends esports league,
2019-02-01,Nike and TJ Sports Confirm Four-Year Sponsorship Deal for LPL,
2019-02-01,Puma Takes Premier League Champions Manchester City From Nike,
2019-02-01,Nike?ôs incredible new ?òJust Do It??campaign gives women the spotlight,
2019-02-01,"Colorado sports store going out of business after its Nike, Colin Kaepernick boycott",
2019-02-01,Future is now: Nike's next self-lacing shoe hitting shelves,
2019-02-01,Nike signs its first clean energy deal in Europe with Iberdrola,
2019-02-01,"Nike, Iberdrola sign PPA for 40 MW of wind power in Europe",
2019-02-01,Nike signs deal to power entire European business with wind,
2019-02-01,Nike to fix Adapt BB sneakers that break after Android update - Business Insider,
2019-02-01,Nike's self-lacing sneakers turn into bricks after faulty firmware ---,
2019-02-01,Faulty Update Bricks Nike 'Self-Lacing' Smart Shoes,
2019-02-01,"Nike Gyakusou Pegasus Turbo, Vaporfly 4% and Apparel",
2019-02-01,13-year-old female soccer player turns pro and signs with Nike,
2019-02-01,Muslims demand Nike recall of sneaker for alleged 'Allah' script on sole,
2019-02-01,Nike's Adapt BB shoes stop working after firmware update,
2019-02-01,Nike the python who had 500 ticks has been released into the wild,
2019-02-01,Nike Faces Demand to Recall Sneakers as Muslims Object to Design | News & Analysis | BoF,
2019-02-01,"Still in the game, Michael Jordan almost didnt play with Nike",
2019-02-01,"Sheryl Swoopes, a WNBA superstar, on her big Nike moment: 'I still get a little choked up'",
2019-02-01,"Puma becomes India?ôs top sportswear brand, outshines Nike and Adidas",
2019-02-01,Nike Women Clear First Hurdle in Lawsuit Over Gender Pay Gap,
2019-02-01,Why Nike Stock Gained 10% in January,
2019-02-01,Lexus UX rocks bespoke tires based on John Elliott's Nike AF1 shoes,
2019-02-01,What Can Go Wrong for Nike Stock?,
2019-02-01,Nike Listed as Most Valuable Apparel Brand at $32-4 Billion; Adidas Ranks 3rd,
2019-02-01,Travis Scott Debuted a New Pair of Nikes at the Grammys and Almost Caused Nike?ôs Site to Go Down,
2019-02-01,Unboxing Nike's self-lacing Adapt BB sneakers is like opening ---,
2019-02-01,You can still buy the Nike Air Max Dia even if it's for women,
2019-02-01,Puma Teases Self-Lacing Sneaker to Compete With Nike's,
2019-02-01,The Nike Air Max Dia Is a Women's Shoe?îand We Really Want a Pair,
2019-02-01,Inside Nike's DIY studio for Snapchat selfie Lenses,
2019-02-01,14 of The Best Nike Air Max Sneakers in Women's Sizes,
2019-02-01,Nike Air Tailwind: Everything You Need to Know and More,
2019-02-01,Nike's Colin Kaepernick 'Icon Jersey' Sells Out After NFL Settlement Is Reached,
2019-02-01,Nike says controversial logo offending Muslim community was ---,
2019-02-01,How Nike and Mothercare are smashing female stereotypes,
2019-02-01,"Nike Air Zoom Alpha: Release Date, Price & More Info",
2019-02-01,"Human Foot, 15th Since 2007, Washes Up on Beach Inside ---",
2019-02-01,Nike Air Force 1 ?úValentine?ôs Day?? Official Release Information,
2019-02-01,Sports Store Closing After Refusing To Sell Nike,
2019-02-01,NKE: Why did Nike (NKE) shares gain 10% in January?,
2019-02-01,Human foot found inside a Nike shoe on West Vancouver ---,
2019-02-01,Nike And Serena Williams Inspire Women To 'Dream Crazier' With New Campaign,
2019-02-01,"Nike Air Max2 Light OG ""White/Purple"": Release Date & More Info",
2019-03-01,"Stormy Daniels' ex-lawyer Michael Avenatti arrested for alleged $20 million extortion scheme against Nike, embezzling client's money, defrauding bank",
2019-03-01,How Colin Kaepernick?ôs Lawyer Dealt With Nike and Became Entangled in Extortion Charges,
2019-03-01,Michael Avenatti has been charged with trying to extort money from Nike,
2019-03-01,Nike Sent Team to China to Fix Zion Williamson Shoe,
2019-03-01,Zion Williamson shoe explodes: Duke's Zion Williamson thanks Nike for making him stronger shoes,
2019-03-01,Nike built Duke's Zion Williamson customized shoe before return: Report,
2019-03-01,"Nike Sustainable Footwear Spring 2019: Nike VaporMax 2 Random, Flyleather Earth Day Pack and Plant Color Collection",
2019-03-01,"NIKE, INC- Reports Fiscal 2019 Third Quarter Results",
2019-03-01,Nike's 2019 football kits to debut on national teams this month-,
2019-03-01,Inside The KD12,
2019-03-01,Michael Avenatti not backing off accusations that Nike paid associates of prep players,
2019-03-01,"Nike funneled $10,000 to Deandre Ayton?ôs mother, Michael Avenatti alleges in a tweet",
2019-03-01,"Lawyer Michael Avenatti charged with extorting Nike, stealing ---",
2019-03-01,Adidas is looking over its shoulder at a resurgent Nike,
2019-03-01,Supreme Court Won?ôt Hear Case on Nike?ôs Use of Iconic Jordan Image | News & Analysis | BoF,
2019-03-01,Air Max Day History of Nike Air,
2019-03-01,NKE: Is Nike (NKE) a good long-term investment?,
2019-03-01,Nike shares are falling as the sneaker maker warns of a sales slowdown,
2019-03-01,Women Finally Get Their Own World Cup Soccer Style,
2019-03-01,Is Lonzo Ball leaving Big Baller Brand for Nike?,
2019-03-01,Lonzo Ball Hints at Changing from Big Baller Brand to Nike in Instagram Post,
2019-03-01,LeBron James would welcome Lonzo Ball to Nike but is mostly proud he?ôs ?òtaking control??,
2019-03-01,"After A Strong Performance In Q3 2019, Would Focus On Digital Platform Drive Nike's Growth?",
2019-03-01,3 Ways Creative Design and Manufacturing Have Impacted Air,
2019-03-01,Say Hello to the Missing Link x Nike Air Max Susan,
2019-03-01,Frenkie de Jong chose Barcelona over PSG because Nike will subsidise his wages,
2019-03-01,"Nike plans on making more affordable, innovative sneakers",
2019-03-01,Why Nike Stock Fell Friday,
2019-03-01,"Jordan Proto-Max 720, Jordan Proto-React and Jordan Apex React Official Images",
2019-03-01,Levy explains why Spurs' 15-year Nike kit deal is not comparable with Premier League---,
2019-03-01,"Instagram will let you buy Nike, Warby Parker, other brands ---",
2019-03-01,Introducing the Nike Polo,
2019-03-01,Nike Air Jordan 4 March Madness PE Pack: Official Closer Look,
2019-03-01,What is Nike Free?,
2019-03-01,Nike sees strong growth in Asia - Inside Retail,
2019-03-01,Overcoming Air's Biggest Challenge,
2019-03-01,Nike Officially Unveils Air Jordan 4 ?úWhat The??Release Date,
2019-03-01,Nike On Air Collection Releases On April 13th On SNKRS,
2019-03-01,Nike Stock Falls on Earnings- Here?ôs What Wall Street Is Saying-,
2019-03-01,Nike Calls on Women in Korea to 'Challenge the Traditional ---,
2019-03-01,How a Nike 'On Air' Designer Came up With Winning Shoes,
2019-03-01,Air Manufacturing Innovation Then and Now,
2019-03-01,The Nike Air Max 720 Is the Irresistibly Bouncy Shoe of the Future,
2019-03-01,Skechers takes shot at Nike with 'Just Blew It' ad in major newspapers,
2019-03-01,Nike (NKE) Q3 2019 Earnings Conference Call Transcript,
2019-03-01,Nike Events March 2019,
2019-03-01,Prison inmate files lawsuit against Duke over Nike shoe malfunction,
2019-04-01,Nike's fix for boosting sales at home ??women,
2019-04-01,Tennis Superstar Naomi Osaka Signs with Nike,
2019-04-01,Naomi Osaka Signs Endorsement Deal With Nike,
2019-04-01,Naomi Osaka dumps adidas to partner with Nike,
2019-04-01,Duke looking into allegations that Nike gave money to Zion Williamson's mother,
2019-04-01,Michael Avenatti dumped 41 pages of documents alleging Nike bribed basketball players,
2019-04-01,NKE: Is Nike (NKE) a good long-term investment?,
2019-04-01,Lululemon is taking on Nike and Adidas with a push into sneakers - Business Insider,
2019-04-01,Nike ZoomX Vaporfly Next% Official Images and Release Info,
2019-04-01,Nike Stock Can Still Rise- Forget the Bizarre Headlines-,
2019-04-01,Nike Announces Long-Term Youth Sports Partnerships in ---,
2019-04-01,Nike Air Fear of God Raid Official Images and Release Date,
2019-04-01,That's a lot of subs: Publix made as much money as Nike in 2018,
2019-04-01,Nike?ôs new ad featuring armpit hair gets called ?údisgusting??,
2019-04-01,"Is NIKE, Inc-'s (NYSE:NKE) Liquidity Good Enough?",
2019-04-01,Nike?ôs ?òcryptokicks??trademark application hints at its new blockchain ambitions,
2019-04-01,Nike to launch 3D sneaker customisation platform | Apparel Industry News,
2019-04-01,"Jordan Brand Summer 2019 Women's Air Jordan 1, Air Jordan XII and Air Jordan III Explorer Release Dates",
2019-04-01,Nike will help PSG keep Mbapp√©,
2019-04-01,Nike Air Max 720/95 Heron Preston By You Official Release Info,
2019-04-01,Roger Federer Speaks Out On The Nike Logo Dispute,
2019-04-01,The Converse All Star Pro BB with Drop-in Nike React midsole,
2019-04-01,The Science Behind Nike's New ZoomX Vaporfly Next% Marathon Shoe,
2019-04-01,"Nike, Adidas Battling To Sign Record Kit Deal With Liverpool",
2019-04-01,Introducing the Nike Polo,
2019-04-01,Nike WNBA Partnership and Grassroots Women's Basketball,
2019-04-01,Borussia Dortmund?ôs 14-year-old wonderkid Youssoufa Moukoko ?òsigns 10-year ??0m deal with Nike??,
2019-04-01,"PVH Corp- Enters into Licensing Agreement with NIKE, Inc- for ---",
2019-04-01,Publix reports revenues on par with Nike in 2018,
2019-04-01,Nike's recall of the LD 1000 in the 1970s shows the company's success - Business Insider,
2019-04-01,Air Jordan 4 Bred Official Images and Release Date,
2019-04-01,Travis Scott Air Jordan I High OG and Apparel Collection ---,
2019-04-01,Under Armour is attracting older customers while teens prefer Nike and Vans,
2019-04-01,"Nike, Inc- 2019 Football Rookies",
2019-04-01,Rich teens are ditching these 15 brands - Business Insider,
2019-04-01,Photos: Nike unveils new New York Jets uniforms - Business Insider,
2019-04-01,Why Nike founder Phil Knight hired accountants and lawyers - Business Insider,
2019-04-01,De?ôAaron Fox Gets His Own Nike Air Max 1 ?úSwipa??Release,
2019-04-01,Detailed Shots of the Yeezy 1-Inspired 'Breezy' LeBron 15,
2019-04-01,Jayson Tatum x Nike Air Max 97 Inspired By St- Louis Hometown,
2019-04-01,Nike to add perks to super-successful customer loyalty program,
2019-04-01,Nike announces a fleet of five different golf shoes for the Masters,
2019-04-01,OFF-WHITE x Nike New Running Sneakers: Check Out All 3 Colorways,
2019-04-01,Chelsea 2019/20 home kit: Leaked images of Blues??new Nike strip for next season,
2019-04-01,"Nike, Artist Steven Harrington Team Up for Earth Day Capsule",
2019-04-01,Nike to Open New U-K- Headquarters at London's King's Cross,
2019-04-01,Breaking Down the Nike ACG React Terra Gobe,
2019-04-01,Could Michael Avenatti really hurt Nike? Maybe not as much as you think,
2019-04-01,Baylor Athletics unveils ?úUnited??a unified visual identity in partnership with NIKE,
2019-05-01,Nike Fit Digital Foot Measurement Tool,
2019-05-01,Nike?ôs new app uses AR to measure your feet to sell you sneakers that fit,
2019-05-01,"Nike Wants Your Sneakers to Fit Better, So It's Using AR",
2019-05-01,Nike ditches shoe design after Panama's indigenous Guna protest - The Jakarta Post,
2019-05-01,Allyson Felix: My Own Nike Pregnancy Story,
2019-05-01,Murray State's Morant signs deal with Nike,
2019-05-01,Nike to Change Pregnancy Policy in Athlete Contracts,
2019-05-01,Nike accused of cutting sponsorship pay for pregnant athletes in the New York Times,
2019-05-01,Nike Says It Will End Financial Penalties for Pregnant Athletes,
2019-05-01,"Michael Avenatti charged with ripping off porn star Stormy Daniels, trying to extort Nike in new indictments",
2019-05-01,"Serena Williams defends Nike at 2019 French Open as company faces criticism from Alysia Monta√±o, other female athletes",
2019-05-01,"Nike learned from their pregnancy mistake, says Williams",
2019-05-01,Serena Williams: Nike improving amid maternity pay controversy - Business Insider,
2019-05-01,Serena Williams says Nike is ?òlearning from mistakes and doing better??in paying female athletes,
2019-05-01,Adidas Picks Up Pace in Race Against Nike in North America,
2019-05-01,"Nike Told Me to Dream Crazy, Until I Wanted a Baby",
2019-05-01,Nike x sacai LDWaffle and Blazer Mid Official Images and ---,
2019-05-01,"Avenatti pleads not guilty to extorting Nike, ripping off Stormy Daniels",
2019-05-01,Want Nike's latest Jordans? They're only on Fortnite,
2019-05-01,Nike to change pregnancy policy after backlash,
2019-05-01,Virgil Abloh's new Nike store is the future of retail,
2019-05-01,Nike And Artist Virgil Abloh Bring New Workshop To Michigan ---,
2019-05-01,Virgil Abloh opens NikeLab pop-up in Chicago,
2019-05-01,Nike to stop penalizing pregnant female athletes,
2019-05-01,Nike Announces Long-Term Youth Sports Partnerships in ---,
2019-05-01,3x1 Is Partnering With Nike On A Collection of Denim Air Force One?ôs,
2019-05-01,Nike Circular Design Workbook,
2019-05-01,Nike has a tech fix for shoes that don't fit - Bizwomen,
2019-05-01,Nike launches a sustainability guide for designers,
2019-05-01,Nike 2019 BETRUE Collection,
2019-05-01,Nike's new workbook offers sustainable guidelines for designers,
2019-05-01,Watch Nike and Samuel Ross mentor Central Saint Martins ---,
2019-05-01,nike have made a free guide for sustainable design,
2019-05-01,Nike's recall of the LD 1000 in the 1970s shows the company's success - Business Insider,
2019-05-01,Nike Cancels Puerto Rico-Homage Sneaker With Panama Design After Public Outcry,
2019-05-01,Borussia Dortmund wunderkind Youssoufa Moukoko and his ??0-million deal with Nike,
2019-05-01,Nike withdraws shoe featuring Panama indigenous design,
2019-05-01,"Alysia Monta√±o, Olympic runner, says Nike ""not backing up what they are preaching""",
2019-05-01,Nike React Presto Official Images and Release Date,
2019-05-01,Nike Pro Hijab Most Popular Products Lyst Index,
2019-05-01,"Nike and Jordan Brand Golf ""Safari Bred"" Pack",
2019-05-01,Nike Compares All 5 Versions of the Nike Air Jordan 4 ?úBred??,
2019-05-01,Former Crestwood standout Morant signs with Nike,
2019-05-01,AS Roma 2019-20 Home Kit,
2019-05-01,"Nike x UNDERCOVER Track Suit, T-Shirt and Longsleeve",
2019-05-01,Clippers pursued buying Kawhi Leonard 'Klaw' Nike logo for free agency - Business Insider,
2019-05-01,De?ôAaron Fox Gets His Own Nike Air Max 1 ?úSwipa??Release,
2019-05-01,Nike's new Snapchat Lens lets you (virtually) wear the U-S- ---,
2019-05-01,The Delhi girls on the Mumbai hoarding you should know about,
2019-06-01,Nike Nixes ?òBetsy Ross Flag??Sneaker After Colin Kaepernick Intervenes,
2019-06-01,Nike pulls sneakers with 'Betsy Ross' American flag after Colin Kaepernick complains,
2019-06-01,"Nike dropped Betsy Ross-themed Fourth of July sneaker after Colin Kaepernick complained, report says",
2019-06-01,"NIKE, Inc- Reports Fiscal 2019 Fourth Quarter and Full Year ---",
2019-06-01,"Nike Posts Strong Sales, Plays Down Trade Risks",
2019-06-01,Nike's plus-size mannequin sparks backlash and defense of the company - Business Insider,
2019-06-01,Nike may not have a lot to gain taking on Toronto Raptors' Kawhi Leonard over 'Klaw' logo,
2019-06-01,Nike introduces plus-size mannequins to London store,
2019-06-01,Nike pulls products in China after designer sparks social media outrage,
2019-06-01,Nike's Q4 2019: Earnings Miss Due To Currency Headwinds And Higher Cost; Outlook Remains Positive,
2019-06-01,Jordan Brand Welcomes Jayson Tatum and Rui Hachimura to ---,
2019-06-01,Nike is selling a record number of USA women's soccer jerseys thanks to World Cup fever,
2019-06-01,PSG seal record ??0m per year Nike kit deal,
2019-06-01,Kawhi Leonard sues Nike over his personal logo,
2019-06-01,"NIKE, Inc- Announces New Global Chief Digital Information ---",
2019-06-01,How Is Nike Expected To Grow Over The Next One Year?,
2019-06-01,What's New (and Familiar) About the Nike Metcon 5,
2019-06-01,People are mocking Nike for releasing women's trainers that 'look like an iron',
2019-06-01,Nike and Jordan Brand Golf ?úNo Denim Allowed??Pack,
2019-06-01,Michael Avenatti gets trial date over alleged Nike extortion,
2019-06-01,U-S- women's soccer jersey sets sales record amid World Cup fervor,
2019-06-01,Nike's Highest-Selling Soccer Jersey Belongs To The US ---,
2019-06-01,US Women?ôs home shirt is Nike's highest-selling football shirt ever,
2019-06-01,Syracuse announces new contract with Nike,
2019-06-01,Why Nike Stock Lost 12% in May,
2019-06-01,A Nike manufacturing plant could bring 500 jobs to metro Phoenix's west side,
2019-06-01,"Nike Sportswear N- 354, THE10TH and DIMSIX Footwear",
2019-06-01,Nike adds plus-size mannequins to London Oxford Street store,
2019-06-01,Nike ($NKE) Employees Protest Changes to Company Day ---,
2019-06-01,This Nike Air Max 1 For Independence Day Honors The Betsy Ross Flag,
2019-06-01,"Nike Drops the Air Max 2 Light In ""Medium Violet"" Just in Time for Summer",
2019-06-01,Nike Is Celebrating Fourth of July With a Special Air Max 1,
2019-06-01,Hundreds of Nike trainers wash up on beaches after cargo ship lost containers in storm,
2019-06-01,Nike's powerful Women's World Cup ad says 'Don't change ---,
2019-06-01,Nike Air Barrage Mid Raptors Colorway Release,
2019-06-01,Nike misses quarterly profit estimates on higher marketing expenses,
2019-06-01,Nike's new plus size mannequin sparks strong reactions,
2019-06-01,What Nike Stock Needs From Its Fourth-Quarter Earnings Report,
2019-06-01,Nike N7 summer 2019 footwear and apparel,
2019-06-01,Nike?ôs ?òDream Crazy??Takes Cannes Outdoor Grand Prix- Will It Kick Off a Winning Streak?,
2019-06-01,Nike's 'Dream Further' campaign for 2019 World Cup highlights 'incredible momentum' of women's sports,
2019-06-01,St- John's Launches Partnership with Nike,
2019-06-01,"Jordan Brand Running Trunner NXT, Trunner LT and React ---",
2019-06-01,"Nike misses on earnings, but beats on revenues as customers buy more sneakers and sports gear",
2019-06-01,Why are Nike trainers washing up on beaches?,
2019-06-01,Nike Makes Sustainability a Priority,
2019-06-01,Nike pulls line of shoes from China over Instagram post,
2019-06-01,"Is NIKE, Inc- (NYSE:NKE) An Attractive Dividend Stock?",
2019-06-01,Nike Stranger Things Collection Official Images Release Date,
2019-07-01,Nike Nixes ?òBetsy Ross Flag??Sneaker After Colin Kaepernick Intervenes,
2019-07-01,Nike Pulls Shoes Featuring Betsy Ross Flag Over Concerns ---,
2019-07-01,Nike featuring Betsy Ross flag canceled after backlash,
2019-07-01,Nike hit by conservative backlash over 'racist trainer',
2019-07-01,"The latest in the Nike, Colin Kaepernick, Betsy Ross flag sneaker controversy",
2019-07-01,Nike stocks ended on a high note after controversy over 'Betsy Ross flag' sneaker - Business Insider,
2019-07-01,Zion Williamson Joins Jordan Brand Family,
2019-07-01,"Nike's rare 'Moon Shoe' is sold for $437,500, shattering the auction record for sneakers",
2019-07-01,"Nike 'moon shoes' and 'Back to the Future' sneakers expected to sell for up to $160,000 at auction",
2019-07-01,Arizona governor welcomes Nike a week after trashing it for pulling 'Betsy Ross' shoes,
2019-07-01,Nike's Q4 2019: Earnings Miss Due To Currency Headwinds And Higher Cost; Outlook Remains Positive,
2019-07-01,"Allyson Felix, an Olympic medalist who split with Nike over maternity rights, signs with Athleta",
2019-07-01,Allyson Felix Signs Athleta Sponsorship After Nike Dispute for Maternity Policy Change,
2019-07-01,Allyson Felix changing sponsorship game for pregnant athletes after Nike fallout,
2019-07-01,Nike slaps Kawhi Leonard with counter suit over hand logo,
2019-07-01,Nike Joyride Cushioning Innovation and Nike Joyride Flyknit Run Official Images,
2019-07-01,"Colin Kaepernick Spurs Nike's Stock After It Pulled ""Betsy Ross Flag"" Sneaker",
2019-07-01,"Pelicans star Zion Williamson, Nike's Jordan Brand agree to richest rookie shoe deal in NBA history, per report",
2019-07-01,Where Will Nike Be in 5 Years?,
2019-07-01,Under Armour is struggling against Nike and Adidas in the United States,
2019-07-01,Iconic Sports Commercials: Michael Jordan and Mars Blackmon,
2019-07-01,"Black family says they were racially profiled at Nike store, accused of stealing $12 basketball",
2019-07-01,Family speaks out after being accused of stealing at Santa Monica Nike store,
2019-07-01,White Nike store manager calls cops on black family she accused of stealing basketball they bought,
2019-07-01,From the Vietcong to Nike: How the X40 factory has changed,
2019-07-01,Pair of Nike shoes sells for record $437500,
2019-07-01,Exclusive: Nike explores sale of surfwear brand Hurley - sources,
2019-07-01,"These Are the Most Popular Nikes of All Time, According to Sneaker Experts",
2019-07-01,"Canadian collector pays more than $550,000 for rare Nike sneakers, sets new world record",
2019-07-01,FC Barcelona 2019-20 Away Kit,
2019-07-01,Nike Supplier Pivots Away From Vietnam After Exiting China,
2019-07-01,Nike Joyride: The Running Shoe for Recovery and Reluctant ---,
2019-07-01,"Former Memphis pastor tells Nike to cut ties with Colin Kaepernick, 'stand up for America'",
2019-07-01,Nike dominates Women's World Cup social media ---,
2019-07-01,A Nike manufacturing plant could bring 500 jobs to metro Phoenix's west side,
2019-07-01,Nike goes ahead with investment in new Arizona manufacturing plant,
2019-07-01,Is This Nike Air Max 97 Inspired By The Nintendo 64 Game Console?,
2019-07-01,Companies like Nike and Dick's are 'finding their woke values',
2019-07-01,#ImWithKap: Nike?ôs Market Value Jumps $3 Billion After Colin Kaepernick Gets Betsy Ross Sneakers Pulled From S,
2019-07-01,Econometer: Did Nike make the right move recalling Betsy Ross shoes?,
2019-07-01,Kaepernick's Betsy Ross flag controversy will only push voters to back Trump,
2019-07-01,Nike's Highest-Selling Soccer Jersey Belongs To The US ---,
2019-07-01,Nike Stone Island Golf Jacket and Crew,
2019-07-01,"Rare sneakers from Nike, Yeezy are up for grabs at Sotheby's auction - Business Insider",
2019-07-01,Chelsea Away Kit 2019-20,
2019-07-01,AS Roma 2019-20 Away Kit,
2019-07-01,St- John's Launches Partnership with Nike,
2019-08-01,Nike Adventure Club,
2019-08-01,"Nike launches a subscription service for kids??shoes, Nike Adventure Club",
2019-08-01,Nike launches a sneaker subscription service for kids,
2019-08-01,Nike Adapt Huarache Official Images and Release Date,
2019-08-01,Nike?ôs Adapt Huaraches will let you ask Siri to unlace your shoes,
2019-08-01,Nike just created a high-tech shoe that you can control with Siri,
2019-08-01,"Nike acquires A-I- platform Celect, hoping to better predict shopping behavior",
2019-08-01,"Michael Avenatti blames arrest on ?úvindictive??prosecutors, claims Nike was paying amateur athletes",
2019-08-01,Nike To Start Selling NYC-Branded Merchandise Under New Licensing Agreement,
2019-08-01,Nike China Hoop Dreams Footwear Preview Fall 2019,
2019-08-01,These are the 10 best-selling sneakers of the year so far - Business Insider,
2019-08-01,ESG Investing: Is Nike a Responsible Investment?,
2019-08-01,Adidas Is Giving Nike A Run For Its Money,
2019-08-01,Nike Joins the Movement of Brands Launching Subscription Services That Target Kids,
2019-08-01,"Under fire, Nike expands protections for pregnant athletes",
2019-08-01,"Sacramento Man?ôs ?òFunky, Old??Nikes Sell for $50,000",
2019-08-01,Foot Locker is opening more massive 'Power' stores across US?îand it's teaming with Nike to do it,
2019-08-01,Nike further expands protections for pregnant athletes after fierce backlash,
2019-08-01,Exclusive: Raheem Sterling considering ¬£100m boot endorsement deal with Nike brand Air Jordan,
2019-08-01,Nike's New Air Max 270 React Sneakers Promote Mental ---,
2019-08-01,Nike Zoom UNVRS,
2019-08-01,"Avenatti filing -- Nike OK'd payments to Zion, more",
2019-08-01,"Avenatti motion alleges Nike was willing to pay Zion Williamson, other college stars",
2019-08-01,Nike claims in Avenatti case growing more difficult for NCAA to overlook,
2019-08-01,Nike to open North Mississippi distribution center; 250 jobs to be created,
2019-08-01,"Nike pays nearly $70M for facility on metro Phoenix's west side, records show",
2019-08-01,"Adidas, Nike, Crocs join more than 200 footwear companies warning Trump over tariffs",
2019-08-01,Nike 'Just Do It' slogan inspired by Utah spree killer Gary Gilmore - Business Insider,
2019-08-01,Nike How to Coach Kids App Coaching Girls,
2019-08-01,"More women are staying single longer, and that's great news for Nike and Lululemon - Business Insider",
2019-08-01,Filings suggest Nike paid in pursuit of players,
2019-08-01,"Texts and emails allegedly detail Nike?ôs willingness to pay high schoolers, including Zion Williamson",
2019-08-01,Text messages released in Michael Avenatti case allege conversation with UK assistant,
2019-08-01,Nike execs texted about paying Zion Williamson more than ---,
2019-08-01,"Nike texts, emails show shoe company eager to pursue middle school hoops prodigy",
2019-08-01,How the Michael Avenatti Case Could Disrupt the Basketball World,
2019-08-01,Why I Designed a Nike Sneaker That Raises Awareness About Mental Health,
2019-08-01,Nike to release Coming to America-inspired shoes with NBA star Giannis Antetokounmpo,
2019-08-01,'Nike is turning it all upside down:' UBS analyst on footwear supply chain,
2019-08-01,Get your Denver Broncos Nike Air Zooms now,
2019-08-01,Nike x NWSL Extended Partnership,
2019-08-01,Liverpool FC is set to sign a record-breaking kit deal with Nike - Business Insider,
2019-08-01,Liverpool's next season kit to be made by Nike will be magnificient as per---,
2019-08-01,Liverpool ?òon the verge??of signing record-breaking kit deal with Nike,
2019-08-01,"California man sells 'funky, old' prototype Nike shoes for $50,000",
2019-08-01,Hands On with Nike's Sneakrs app,
2019-08-01,Michael Avenatti seeks trial delay amid effort to prove Nike claims,
2019-08-01,Nike Hyperdunk Visual History,
2019-08-01,Nike?ôs New Sneaker Subscription Box Is Just for Kids?îbut Parents Everywhere Will Want One,
2019-08-01,Nike pumps up its tech muscle with acquisition of Celect data ---,
2019-09-01,"Nike shares hit all-time high as new products drive sales, earnings top expectations",
2019-09-01,Strong Sales in China Lift Nike Results,
2019-09-01,Nike CEO Mark Parker faces another threat amid doping scandal,
2019-09-01,Alberto Salazar: The inside story of Nike Oregon Project founder's downfall,
2019-09-01,Nike Coach Alberto Salazar Is Hit With 4-Year Doping Ban,
2019-09-01,How Nike is Winning the U-S-?ìChina Trade War,
2019-09-01,Air Jordan 34 Official Images and Release Date,
2019-09-01,Nike Stock Could Close at a Record- What Wall Street Is Saying-,
2019-09-01,New Nike's LeBron XVII introduces Knitposite,
2019-09-01,Nike LeBron James Building,
2019-09-01,LeBron James emotional after learning Nike is naming a new building after him - Business Insider,
2019-09-01,Nike to name a building after LeBron James,
2019-09-01,Nike's 'Dream Crazy' advert starring Colin Kaepernick wins Emmy,
2019-09-01,Nike won its first 'outstanding commercial' Emmy in 17 years for an ad featuring Colin Kaepernick,
2019-09-01,Colin Kaepernick's Nike ad wins Emmy for outstanding commercial,
2019-09-01,Cristiano Ronaldo Gets 162 Million Euros From Nike Deal ---,
2019-09-01,"Nike (NKE) Q1 2020 Earnings Preview: North America, China and More",
2019-09-01,Nike Move to Zero Climate Change Initiative,
2019-09-01,"After Duke clears Zion Williamson, Michael Avenatti insists Nike paid the basketball star",
2019-09-01,Why Nike and New Balance's intense fight for kit deal proves Liverpool's return to the elite,
2019-09-01,Liverpool involved in bitter kit battle as Nike agree record ¬£80m-a-season deal that beats Man Utd?ôs but New B,
2019-09-01,Liverpool face High Court battle with New Balance over possible Nike kit deal,
2019-09-01,"Nike to open 6,500-square-foot retail store in Eugene - Portland Business",
2019-09-01,Nike and China High School Basketball League Announce ---,
2019-09-01,Allyson Felix: American sprinter just beat Usain Bolt's medal record - Business Insider,
2019-09-01,Nike Stock Hits an All-Time High,
2019-09-01,Nike League of Legends Pro League Team Kits 2019-20 ---,
2019-09-01,Nike announces climate change 'Move to Zero' sustainability campaign - Business Insider,
2019-09-01,How Nike is surprisingly defying Trump's trade war with China,
2019-09-01,WATCH: LeBron James unboxes his new Nike LeBron 17's for the first time,
2019-09-01,Nike releases trainer inspired by EDM | DJMag-com,
2019-09-01,"Nike Air Max 97 ""Atmosphere Grey"" Nintendo 64",
2019-09-01,Nike wins an Emmy for Colin Kaepernick 'Dream Crazy' ad,
2019-09-01,Digging Deeper into Nike?ôs ?òCrazy??Advertising,
2019-09-01,Colin Kaepernick's Nike Ad Wins an Emmy,
2019-09-01,'Skecherizing': Nike sues Skechers for allegedly 'free-riding' on its patented sneaker designs,
